Date,Open,High,Low,Close,Adj Close,Volume
2020-02-03,18.867399,18.885080,18.710501,18.866409,18.866409,0
2020-02-04,18.831539,18.835661,18.648800,18.814400,18.814400,0
2020-02-05,18.658001,18.694071,18.568501,18.671289,18.671289,0
2020-02-06,18.586700,18.691219,18.545601,18.587601,18.587601,0
2020-02-07,18.639099,18.821171,18.615299,18.639700,18.639700,0
2020-02-10,18.803490,18.822371,18.715000,18.800249,18.800249,0
2020-02-11,18.690399,18.710449,18.635799,18.702700,18.702700,0
2020-02-12,18.642500,18.665091,18.591499,18.642000,18.642000,0
2020-02-13,18.641649,18.680750,18.609900,18.640400,18.640400,0
2020-02-14,18.600180,18.648870,18.542700,18.595100,18.595100,0
2020-02-17,18.543850,18.583691,18.506201,18.542999,18.542999,0
2020-02-18,18.551399,18.655750,18.548201,18.549999,18.549999,0
2020-02-19,18.571899,18.618670,18.544901,18.588949,18.588949,0
2020-02-20,18.566099,18.846140,18.545401,18.550100,18.550100,0
2020-02-21,18.846800,19.066601,18.796200,18.847401,18.847401,0
2020-02-24,19.010189,19.255350,18.982401,19.007710,19.007710,0
2020-02-25,19.052000,19.119400,18.929800,19.036600,19.036600,0
2020-02-26,19.068300,19.212120,19.056200,19.059999,19.059999,0
2020-02-27,19.282829,19.498600,19.252600,19.286619,19.286619,0
2020-02-28,19.459681,19.889740,19.446400,19.458969,19.458969,0
2020-03-02,19.818010,19.863510,19.480391,19.823099,19.823099,0
2020-03-03,19.407000,19.553499,19.168501,19.405001,19.405001,0
2020-03-04,19.423100,19.607981,19.173100,19.431601,19.431601,0
2020-03-05,19.533501,19.826950,19.493099,19.517200,19.517200,0
2020-03-06,19.819099,20.371389,19.798700,19.814501,19.814501,0
2020-03-09,21.058630,22.018150,20.802299,21.057501,21.057501,0
2020-03-10,20.814770,21.079350,20.298201,20.812229,20.812229,0
2020-03-11,20.779499,21.265430,20.775600,20.789400,20.789400,0
2020-03-12,21.424370,22.860161,21.377710,21.416599,21.416599,0
2020-03-13,21.963200,22.127899,21.356621,21.967199,21.967199,0
2020-03-16,21.814560,23.060659,21.799990,21.808611,21.808611,0
2020-03-17,22.595240,23.169359,22.449381,22.600990,22.600990,0
2020-03-18,22.976151,24.069019,22.810011,22.960600,22.960600,0
2020-03-19,23.655600,24.631910,23.654079,23.649719,23.649719,0
2020-03-20,24.044741,24.122400,23.493700,24.045771,24.045771,0
2020-03-23,24.751499,25.158199,24.464010,24.746210,24.746210,0
2020-03-24,25.315100,25.363251,24.616150,25.336201,25.336201,0
2020-03-25,24.772551,24.900610,24.228130,24.768700,24.768700,0
2020-03-26,24.010099,24.231409,23.067101,24.008101,24.008101,0
2020-03-27,23.227301,23.600000,23.133801,23.237101,23.237101,0
2020-03-30,23.595200,24.543421,23.494400,23.594601,23.594601,0
2020-03-31,23.833380,24.134001,23.340820,23.833000,23.833000,0
2020-04-01,23.753500,24.469641,23.690510,23.750999,23.750999,0
2020-04-02,24.195721,24.483980,23.794359,24.215530,24.215530,0
2020-04-03,24.225401,24.825649,24.225401,24.235300,24.235300,0
2020-04-06,25.271250,25.765341,24.605410,25.261999,25.261999,0
2020-04-07,24.547501,24.694260,23.820200,24.542400,24.542400,0
2020-04-08,24.316530,24.770350,23.989321,24.311590,24.311590,0
2020-04-09,23.983200,24.085180,23.336559,23.984501,23.984501,0
2020-04-10,23.685450,23.761600,23.331301,23.676399,23.676399,0
2020-04-13,23.435400,23.859550,23.303699,23.446800,23.446800,0
2020-04-14,23.590931,23.745750,23.383301,23.585199,23.585199,0
2020-04-15,23.363100,24.187901,23.363100,23.362000,23.362000,0
2020-04-16,24.229300,24.422720,23.993000,24.239201,24.239201,0
2020-04-17,23.755800,24.121889,23.685190,23.760201,23.760201,0
2020-04-20,24.016001,24.197599,23.916290,24.026649,24.026649,0
2020-04-21,23.989599,24.476509,23.975401,24.010719,24.010719,0
2020-04-22,24.365400,24.616711,24.210100,24.368601,24.368601,0
2020-04-23,24.494600,24.774361,24.323410,24.479300,24.479300,0
2020-04-24,24.753401,24.882990,24.601990,24.766550,24.766550,0
2020-04-27,24.988199,25.010521,24.728029,24.985800,24.985800,0
2020-04-28,24.749399,24.863850,24.312401,24.749701,24.749701,0
2020-04-29,24.293221,24.297001,23.893101,24.283600,24.283600,0
2020-04-30,23.748600,23.992001,23.632500,23.742001,23.742001,0
2020-05-01,24.220940,24.867279,24.194401,24.214300,24.214300,0
2020-05-04,24.833990,24.853020,24.294600,24.834490,24.834490,0
2020-05-05,24.097799,24.162210,23.784950,24.090200,24.090200,0
2020-05-06,23.987560,24.341249,23.864401,23.973499,23.973499,0
2020-05-07,24.397881,24.452490,23.926901,24.427500,24.427500,0
2020-05-08,24.015900,24.040701,23.559650,24.022060,24.022060,0
2020-05-11,23.639700,23.968430,23.539801,23.625099,23.625099,0
2020-05-12,23.907980,24.163401,23.753031,23.920090,23.920090,0
2020-05-13,24.347540,24.381130,23.995800,24.363279,24.363279,0
2020-05-14,24.175489,24.371630,24.062460,24.185699,24.185699,0
2020-05-15,23.859409,24.100901,23.753700,23.851299,23.851299,0
2020-05-18,23.930889,23.932880,23.459360,23.934010,23.934010,0
2020-05-19,23.731251,23.732531,23.458099,23.731300,23.731300,0
2020-05-20,23.661150,23.663780,23.157101,23.665359,23.665359,0
2020-05-21,23.207600,23.274891,22.771481,23.195499,23.195499,0
2020-05-22,22.857901,23.149799,22.726400,22.870180,22.870180,0
2020-05-25,22.654100,22.759621,22.509501,22.663790,22.663790,0
2020-05-26,22.551800,22.557949,22.101400,22.545500,22.545500,0
2020-05-27,22.202400,22.485470,22.128401,22.212000,22.212000,0
2020-05-28,22.310360,22.409439,22.180599,22.311380,22.311380,0
2020-05-29,22.217369,22.270849,22.002819,22.198900,22.198900,0
2020-06-01,22.177099,22.185341,21.918400,22.182301,22.182301,0
2020-06-02,22.041201,22.111120,21.580521,22.042400,22.042400,0
2020-06-03,21.732260,21.732901,21.505100,21.723801,21.723801,0
2020-06-04,21.723490,21.984730,21.705910,21.720800,21.720800,0
2020-06-05,21.905630,21.907030,21.487900,21.902479,21.902479,0
2020-06-08,21.502279,21.717550,21.476500,21.474899,21.474899,0
2020-06-09,21.484600,21.900940,21.449800,21.473000,21.473000,0
2020-06-10,21.886450,22.041071,21.682800,21.887430,21.887430,0
2020-06-11,21.959600,22.582920,21.875200,21.976980,21.976980,0
2020-06-12,22.829700,22.941940,22.195400,22.854660,22.854660,0
2020-06-15,22.468180,22.747049,22.433599,22.488541,22.488541,0
2020-06-16,22.153700,22.329321,21.885300,22.155460,22.155460,0
2020-06-17,22.263901,22.459190,22.155001,22.269220,22.269220,0
2020-06-18,22.358650,22.674570,22.191099,22.341400,22.341400,0
2020-06-19,22.677000,22.754789,22.500580,22.676399,22.676399,0
2020-06-22,22.624001,22.672199,22.302971,22.641500,22.641500,0
2020-06-23,22.411810,22.672029,22.285770,22.399099,22.399099,0
2020-06-24,22.390530,22.722420,22.306400,22.389151,22.389151,0
2020-06-25,22.789610,22.969509,22.732800,22.790279,22.790279,0
2020-06-26,22.687830,23.044670,22.647100,22.679399,22.679399,0
2020-06-29,23.038200,23.189600,22.926001,23.054701,23.054701,0
2020-06-30,23.044001,23.223749,23.021299,23.056570,23.056570,0
2020-07-01,23.015570,23.085421,22.681160,23.004499,23.004499,0
2020-07-02,22.691700,22.740879,22.404280,22.711599,22.711599,0
2020-07-03,22.475550,22.585171,22.379471,22.477819,22.477819,0
2020-07-06,22.374800,22.386049,22.141800,22.385450,22.385450,0
2020-07-07,22.336571,22.709600,22.241199,22.311001,22.311001,0
2020-07-08,22.814470,22.894140,22.670099,22.792700,22.792700,0
2020-07-09,22.681999,22.759850,22.534000,22.671801,22.671801,0
2020-07-10,22.599501,22.823851,22.489100,22.602600,22.602600,0
2020-07-13,22.487150,22.543751,22.360100,22.488400,22.488400,0
2020-07-14,22.721189,22.764999,22.563101,22.709801,22.709801,0
2020-07-15,22.386999,22.455370,22.243099,22.396000,22.396000,0
2020-07-16,22.343281,22.448900,22.272200,22.318199,22.318199,0
2020-07-17,22.413481,22.499350,22.372499,22.411680,22.411680,0
2020-07-20,22.483200,22.705780,22.447100,22.492470,22.492470,0
2020-07-21,22.485149,22.502060,22.286501,22.488541,22.488541,0
2020-07-22,22.290400,22.420860,22.188400,22.296801,22.296801,0
2020-07-23,22.368759,22.544380,22.246300,22.370171,22.370171,0
2020-07-24,22.490101,22.616590,22.342501,22.478201,22.478201,0
2020-07-27,22.303900,22.303900,21.957001,22.287201,22.287201,0
2020-07-28,21.941099,22.103201,21.885401,21.936100,21.936100,0
2020-07-29,21.929300,22.028370,21.837700,21.933399,21.933399,0
2020-07-30,21.984631,22.234770,21.950001,21.972500,21.972500,0
2020-07-31,22.004440,22.239000,21.972500,21.995399,21.995399,0
2020-08-03,22.269091,22.634640,22.240999,22.260599,22.260599,0
2020-08-04,22.627001,22.906450,22.532000,22.625700,22.625700,0
2020-08-05,22.628500,22.649549,22.373501,22.628401,22.628401,0
2020-08-06,22.358500,22.604879,22.299801,22.371639,22.371639,0
2020-08-07,22.392300,22.592300,22.362801,22.402849,22.402849,0
2020-08-10,22.388901,22.536369,22.340900,22.404619,22.404619,0
2020-08-11,22.468399,22.511450,22.248501,22.457100,22.457100,0
2020-08-12,22.410900,22.489161,22.258600,22.411400,22.411400,0
2020-08-13,22.338840,22.378700,22.254000,22.340900,22.340900,0
2020-08-14,22.153799,22.233540,22.004009,22.153900,22.153900,0
2020-08-17,21.947250,22.067080,21.899300,21.933500,21.933500,0
2020-08-18,22.155701,22.201250,22.007799,22.142200,22.142200,0
2020-08-19,22.134529,22.184219,22.009300,22.131300,22.131300,0
2020-08-20,22.177151,22.320841,22.115101,22.174789,22.174789,0
2020-08-21,22.068399,22.169451,21.986300,22.088301,22.088301,0
2020-08-24,21.959000,22.002300,21.867100,21.959669,21.959669,0
2020-08-25,21.991199,22.010250,21.867300,21.973000,21.973000,0
2020-08-26,21.910400,21.979851,21.867300,21.894699,21.894699,0
2020-08-27,21.931400,22.178699,21.829720,21.930870,21.930870,0
2020-08-28,22.136930,22.153851,21.823099,22.132900,22.132900,0
2020-08-31,21.751209,21.930380,21.731199,21.749901,21.749901,0
2020-09-01,21.909750,21.910351,21.674400,21.912550,21.912550,0
2020-09-02,21.744961,21.889490,21.737301,21.745300,21.745300,0
2020-09-03,21.735649,21.793011,21.544100,21.726900,21.726900,0
2020-09-04,21.704250,21.713060,21.492599,21.698700,21.698700,0
2020-09-07,21.558201,21.654520,21.517700,21.552950,21.552950,0
2020-09-08,21.606899,21.868401,21.557301,21.594200,21.594200,0
2020-09-09,21.854401,21.935631,21.486601,21.872419,21.872419,0
2020-09-10,21.386841,21.458700,21.200600,21.386999,21.386999,0
2020-09-11,21.430849,21.451321,21.233999,21.436649,21.436649,0
2020-09-14,21.262329,21.291250,21.034201,21.267500,21.267500,0
2020-09-15,21.083099,21.113440,20.948099,21.064800,21.064800,0
2020-09-16,21.156330,21.168680,20.988001,21.142000,21.142000,0
2020-09-17,20.980610,21.142639,20.951000,20.979160,20.979160,0
2020-09-18,20.892700,21.000860,20.831200,20.892700,20.892700,0
2020-09-21,21.099100,21.574600,21.035400,21.111759,21.111759,0
2020-09-22,21.347940,21.621481,21.285999,21.344839,21.344839,0
2020-09-23,21.664129,22.157610,21.654301,21.674500,21.674500,0
2020-09-24,22.393591,22.690060,22.270201,22.390400,22.390400,0
2020-09-25,22.133560,22.527201,21.976601,22.138439,22.138439,0
2020-09-28,22.311541,22.567499,22.158279,22.309370,22.309370,0
2020-09-29,22.365400,22.534849,22.185200,22.349100,22.349100,0
2020-09-30,22.379250,22.525339,22.049330,22.373501,22.373501,0
2020-10-01,22.074499,22.109209,21.789600,22.081600,22.081600,0
2020-10-02,21.846809,22.057770,21.653299,21.844730,21.844730,0
2020-10-05,21.597200,21.613230,21.300550,21.594999,21.594999,0
2020-10-06,21.384569,21.554100,21.252171,21.363251,21.363251,0
2020-10-07,21.692190,21.722620,21.362301,21.688231,21.688231,0
2020-10-08,21.460199,21.499241,21.344900,21.449800,21.449800,0
2020-10-09,21.354700,21.367250,21.135900,21.355869,21.355869,0
2020-10-12,21.149780,21.301210,21.114100,21.148590,21.148590,0
2020-10-13,21.202499,21.461201,21.155380,21.198900,21.198900,0
2020-10-14,21.327740,21.444719,21.242001,21.333481,21.333481,0
2020-10-15,21.318399,21.521210,21.305870,21.326170,21.326170,0
2020-10-16,21.284040,21.347050,21.129499,21.284100,21.284100,0
2020-10-19,21.100651,21.146790,21.035700,21.088800,21.088800,0
2020-10-20,21.195410,21.263350,21.037399,21.207251,21.207251,0
2020-10-21,21.104851,21.122999,20.984800,21.092600,21.092600,0
2020-10-22,21.153000,21.224859,20.971600,21.149269,21.149269,0
2020-10-23,20.955000,21.036800,20.858000,20.954201,20.954201,0
2020-10-26,20.903250,21.129351,20.875601,20.902439,20.902439,0
2020-10-27,20.957220,20.967939,20.827801,20.963791,20.963791,0
2020-10-28,21.030849,21.356960,21.000000,21.019300,21.019300,0
2020-10-29,21.235001,21.476219,21.124300,21.235600,21.235600,0
2020-10-30,21.340300,21.491850,21.170401,21.345600,21.345600,0
2020-11-02,21.265900,21.494850,21.210501,21.274450,21.274450,0
2020-11-03,21.359900,21.389669,21.008499,21.371950,21.371950,0
2020-11-04,21.011070,21.946400,20.914600,21.035709,21.035709,0
2020-11-05,20.951099,21.038450,20.633650,20.934401,20.934401,0
2020-11-06,20.746759,20.851460,20.570530,20.755501,20.755501,0
2020-11-09,20.516420,20.548849,20.036900,20.520361,20.520361,0
2020-11-10,20.341480,20.475130,20.275749,20.335300,20.335300,0
2020-11-11,20.330959,20.596849,20.234400,20.322100,20.322100,0
2020-11-12,20.461050,20.625080,20.423599,20.464300,20.464300,0
2020-11-13,20.603260,20.689819,20.448299,20.603251,20.603251,0
2020-11-16,20.346781,20.374910,20.154909,20.344740,20.344740,0
2020-11-17,20.260090,20.425760,20.229601,20.259951,20.259951,0
2020-11-18,20.307501,20.331381,20.160700,20.279490,20.279490,0
2020-11-19,20.329500,20.429020,20.162029,20.312679,20.312679,0
2020-11-20,20.243980,20.256149,20.066900,20.233400,20.233400,0
2020-11-23,20.085470,20.129999,19.944300,20.086720,20.086720,0
2020-11-24,20.102430,20.133600,19.990250,20.101549,20.101549,0
2020-11-25,20.030100,20.091040,19.954500,20.025120,20.025120,0
2020-11-26,19.974409,20.060650,19.923500,19.957600,19.957600,0
2020-11-27,20.029699,20.086109,19.965960,20.029100,20.029100,0
2020-11-30,20.036751,20.162001,20.009100,20.038071,20.038071,0
2020-12-01,20.143801,20.164301,19.997000,20.161600,20.161600,0
2020-12-02,20.033119,20.142080,19.987101,20.028749,20.028749,0
2020-12-03,19.999149,20.026199,19.858650,19.992399,19.992399,0
2020-12-04,19.899599,19.907089,19.726601,19.899200,19.899200,0
2020-12-07,19.783051,19.966370,19.765200,19.781000,19.781000,0
2020-12-08,19.895121,19.907141,19.698799,19.891020,19.891020,0
2020-12-09,19.786650,19.884251,19.687300,19.775999,19.775999,0
2020-12-10,19.877529,20.042589,19.806999,19.876120,19.876120,0
2020-12-11,19.993401,20.190399,19.941500,19.990700,19.990700,0
2020-12-14,20.080400,20.246120,19.985500,20.077801,20.077801,0
2020-12-15,20.228849,20.258949,20.067600,20.228239,20.228239,0
2020-12-16,19.916599,19.982901,19.810200,19.928280,19.928280,0
2020-12-17,19.873770,19.881180,19.737000,19.871241,19.871241,0
2020-12-18,19.823601,20.034309,19.794100,19.821501,19.821501,0
2020-12-21,20.090879,20.645201,20.036831,20.093941,20.093941,0
2020-12-22,19.982300,20.153061,19.958700,19.982401,19.982401,0
2020-12-23,20.105419,20.204870,20.011780,20.103800,20.103800,0
2020-12-24,20.041300,20.069950,19.821800,20.048901,20.048901,0
2020-12-25,19.864161,19.879499,19.844101,19.868000,19.868000,0
2020-12-28,19.866840,20.116989,19.834600,19.869680,19.869680,0
2020-12-29,20.002630,20.055941,19.861500,20.006250,20.006250,0
2020-12-30,19.937080,20.026670,19.800100,19.934999,19.934999,0
2020-12-31,19.890011,19.937010,19.838860,19.890900,19.890900,0
2021-01-01,19.874500,19.874500,19.866600,19.874500,19.874500,0
2021-01-04,19.853750,19.943880,19.724501,19.847500,19.847500,0
2021-01-05,19.941750,20.097059,19.803900,19.942450,19.942450,0
2021-01-06,19.905100,19.987450,19.690800,19.902201,19.902201,0
2021-01-07,19.662460,19.938499,19.618999,19.655769,19.655769,0
2021-01-08,20.000700,20.052349,19.872370,20.000099,20.000099,0
2021-01-11,20.055670,20.256390,20.032301,20.050489,20.050489,0
2021-01-12,20.058929,20.112240,19.916700,20.062401,20.062401,0
2021-01-13,19.791161,19.886110,19.738529,19.794430,19.794430,0
2021-01-14,19.840740,19.885450,19.717100,19.836349,19.836349,0
2021-01-15,19.723209,19.889219,19.685200,19.723351,19.723351,0
2021-01-18,19.845150,19.963400,19.709700,19.843519,19.843519,0
2021-01-19,19.682301,19.727631,19.584200,19.695650,19.695650,0
2021-01-20,19.647381,19.666430,19.544300,19.636000,19.636000,0
2021-01-21,19.585060,19.750059,19.536900,19.585011,19.585011,0
2021-01-22,19.735800,19.994150,19.710800,19.737061,19.737061,0
2021-01-25,19.945900,20.234800,19.841700,19.942881,19.942881,0
2021-01-26,20.110929,20.288919,19.938530,20.105169,20.105169,0
2021-01-27,19.987801,20.309389,19.982901,19.988300,19.988300,0
2021-01-28,20.319860,20.453180,20.223061,20.331530,20.331530,0
2021-01-29,20.259350,20.364470,20.087900,20.252251,20.252251,0
2021-02-01,20.496969,20.506950,20.254000,20.505289,20.505289,0
2021-02-02,20.371590,20.385361,20.125589,20.368160,20.368160,0
2021-02-03,20.140169,20.239849,20.064600,20.137680,20.137680,0
2021-02-04,20.192471,20.488720,20.166000,20.197081,20.197081,0
2021-02-05,20.392670,20.417150,20.086660,20.387190,20.387190,0
2021-02-08,20.111670,20.242290,20.073641,20.111389,20.111389,0
2021-02-09,20.090799,20.142521,20.009899,20.103069,20.103069,0
2021-02-10,20.083481,20.145060,20.004070,20.083851,20.083851,0
2021-02-11,20.031240,20.054689,19.891800,20.029289,20.029289,0
2021-02-12,19.952499,20.083611,19.916300,19.966280,19.966280,0
2021-02-15,19.940590,19.976480,19.878500,19.936769,19.936769,0
2021-02-16,19.962280,20.245560,19.898100,19.949301,19.949301,0
2021-02-17,20.229919,20.379650,20.150299,20.225540,20.225540,0
2021-02-18,20.212811,20.468410,20.132401,20.212540,20.212540,0
2021-02-19,20.308020,20.462610,20.253050,20.308229,20.308229,0
2021-02-22,20.487009,20.823750,20.446600,20.487450,20.487450,0
2021-02-23,20.735600,20.763170,20.514400,20.742029,20.742029,0
2021-02-24,20.514589,20.550600,20.348289,20.513269,20.513269,0
2021-02-25,20.383989,20.912460,20.374701,20.377560,20.377560,0
2021-02-26,20.923389,21.044310,20.771099,20.910900,20.910900,0
2021-03-01,20.787701,20.867920,20.577400,20.789570,20.789570,0
2021-03-02,20.656601,20.786350,20.584101,20.654030,20.654030,0
2021-03-03,20.605610,20.928160,20.544399,20.603411,20.603411,0
2021-03-04,20.967360,20.967360,20.758539,20.956091,20.956091,0
2021-03-05,21.130859,21.409210,21.074499,21.133410,21.133410,0
2021-03-08,21.259130,21.631701,21.213680,21.255301,21.255301,0
2021-03-09,21.491230,21.567699,21.210449,21.492491,21.492491,0
2021-03-10,21.209000,21.278200,20.951300,21.188820,21.188820,0
2021-03-11,20.902260,20.922621,20.691311,20.902121,20.902121,0
2021-03-12,20.618990,20.924959,20.582199,20.615000,20.615000,0
2021-03-15,20.709591,20.823990,20.630100,20.711580,20.711580,0
2021-03-16,20.664721,20.728260,20.541201,20.666691,20.666691,0
2021-03-17,20.602810,20.808821,20.587500,20.599300,20.599300,0
2021-03-18,20.362150,20.589460,20.277399,20.362770,20.362770,0
2021-03-19,20.469101,20.546181,20.294201,20.483900,20.483900,0
2021-03-22,20.656151,20.827620,20.538500,20.660801,20.660801,0
2021-03-23,20.574820,20.830111,20.541861,20.575390,20.575390,0
2021-03-24,20.792009,20.882641,20.659300,20.807911,20.807911,0
2021-03-25,20.890900,20.939819,20.768299,20.882999,20.882999,0
2021-03-26,20.672100,20.727301,20.532801,20.683029,20.683029,0
2021-03-29,20.631889,20.785160,20.580500,20.632530,20.632530,0
2021-03-30,20.606300,20.701170,20.543699,20.607380,20.607380,0
2021-03-31,20.561501,20.631611,20.404400,20.576000,20.576000,0
2021-04-01,20.432051,20.493799,20.269800,20.429100,20.429100,0
2021-04-02,20.279600,20.339960,20.261400,20.291389,20.291389,0
2021-04-05,20.311781,20.343380,20.216900,20.305220,20.305220,0
2021-04-06,20.304390,20.375500,20.130800,20.305731,20.305731,0
2021-04-07,20.164200,20.221920,20.137800,20.174459,20.174459,0
2021-04-08,20.203300,20.217400,20.060699,20.211300,20.211300,0
2021-04-09,20.084600,20.222931,20.069500,20.098940,20.098940,0
2021-04-12,20.164610,20.214750,20.063000,20.160410,20.160410,0
2021-04-13,20.134001,20.217951,20.035299,20.144430,20.144430,0
2021-04-14,20.067200,20.125280,20.006300,20.067499,20.067499,0
2021-04-15,20.073099,20.095461,19.891500,20.086060,20.086060,0
2021-04-16,19.944651,19.989950,19.894400,19.935900,19.935900,0
2021-04-19,19.929600,19.936550,19.791800,19.918301,19.918301,0
2021-04-20,19.802401,19.929710,19.769699,19.813450,19.813450,0
2021-04-21,19.959089,19.986851,19.854700,19.947001,19.947001,0
2021-04-22,19.885599,19.978149,19.856899,19.886600,19.886600,0
2021-04-23,19.929150,19.936300,19.810200,19.933001,19.933001,0
2021-04-26,19.850950,19.883209,19.786900,19.852539,19.852539,0
2021-04-27,19.861099,20.013920,19.851200,19.858601,19.858601,0
2021-04-28,20.044491,20.080271,19.929501,20.032600,20.032600,0
2021-04-29,19.893459,20.155010,19.856300,19.891670,19.891670,0
2021-04-30,20.034910,20.210421,20.004311,20.024300,20.024300,0
2021-05-03,20.212200,20.314381,20.143499,20.195801,20.195801,0
2021-05-04,20.175400,20.323299,20.175400,20.187799,20.187799,0
2021-05-05,20.203449,20.251471,20.152800,20.193899,20.193899,0
2021-05-06,20.247080,20.292231,20.144899,20.251169,20.251169,0
2021-05-07,20.091200,20.109440,19.845600,20.085100,20.085100,0
2021-05-10,19.906900,19.955299,19.853001,19.892401,19.892401,0
2021-05-11,19.895800,19.964251,19.813999,19.912951,19.912951,0
2021-05-12,19.962650,20.155910,19.915100,19.963690,19.963690,0
2021-05-13,20.149139,20.208910,20.047020,20.142000,20.142000,0
2021-05-14,19.952330,19.968500,19.739799,19.950399,19.950399,0
2021-05-17,19.862801,19.946541,19.782801,19.870399,19.870399,0
2021-05-18,19.774260,19.857550,19.706499,19.761299,19.761299,0
2021-05-19,19.848330,19.942551,19.790400,19.847879,19.847879,0
2021-05-20,19.941200,19.944839,19.825300,19.933001,19.933001,0
2021-05-21,19.872101,19.970720,19.859200,19.888800,19.888800,0
2021-05-24,19.938950,19.986900,19.836201,19.937349,19.937349,0
2021-05-25,19.870430,19.900400,19.798599,19.874001,19.874001,0
2021-05-26,19.894899,19.917860,19.819000,19.905800,19.905800,0
2021-05-27,19.887409,19.983391,19.813999,19.870800,19.870800,0
2021-05-28,19.952200,20.073320,19.922300,19.951851,19.951851,0
2021-05-31,19.939760,19.950451,19.874100,19.926100,19.926100,0
2021-06-01,19.915501,19.933689,19.834101,19.917500,19.917500,0
2021-06-02,19.961321,20.012289,19.870399,19.961201,19.961201,0
2021-06-03,19.907150,20.080050,19.881100,19.894800,19.894800,0
2021-06-04,20.153811,20.205250,19.907700,20.140400,20.140400,0
2021-06-07,19.958401,19.962151,19.725201,19.943899,19.943899,0
2021-06-08,19.824200,19.852390,19.738400,19.822399,19.822399,0
2021-06-09,19.701981,19.706800,19.587700,19.702080,19.702080,0
2021-06-10,19.736601,19.769650,19.647900,19.730280,19.730280,0
2021-06-11,19.702700,19.961611,19.624741,19.703199,19.703199,0
2021-06-14,19.858999,19.934570,19.826500,19.870899,19.870899,0
2021-06-15,19.938400,20.191410,19.871700,19.943100,19.943100,0
2021-06-16,20.033899,20.129539,19.943001,20.021299,20.021299,0
2021-06-17,20.391500,20.617399,20.316299,20.397881,20.397881,0
2021-06-18,20.419600,20.741289,20.374540,20.410700,20.410700,0
2021-06-21,20.626301,20.706800,20.528999,20.622000,20.622000,0
2021-06-22,20.509279,20.665621,20.496901,20.505850,20.505850,0
2021-06-23,20.348961,20.403351,20.211960,20.339300,20.339300,0
2021-06-24,20.193661,20.211050,20.005301,20.195869,20.195869,0
2021-06-25,19.851999,19.887991,19.703100,19.846901,19.846901,0
2021-06-28,19.820789,19.897779,19.742300,19.808201,19.808201,0
2021-06-29,19.806000,19.881041,19.768101,19.817169,19.817169,0
2021-06-30,19.815411,19.939060,19.769100,19.803101,19.803101,0
2021-07-01,19.936649,20.073151,19.897499,19.934429,19.934429,0
2021-07-02,20.010130,20.041300,19.799900,20.010099,20.010099,0
2021-07-05,19.791401,19.865499,19.772301,19.798109,19.798109,0
2021-07-06,19.843300,20.023701,19.763800,19.824900,19.824900,0
2021-07-07,20.014099,20.094950,19.893900,20.011660,20.011660,0
2021-07-08,19.950790,20.154539,19.934401,19.950399,19.950399,0
2021-07-09,19.966499,20.031830,19.861099,19.981100,19.981100,0
2021-07-12,19.874800,20.003510,19.828199,19.860701,19.860701,0
2021-07-13,19.839001,20.051991,19.800800,19.827400,19.827400,0
2021-07-14,20.042000,20.055250,19.876301,20.042200,20.042200,0
2021-07-15,19.890100,19.967449,19.854601,19.900949,19.900949,0
2021-07-16,19.928370,19.951700,19.825390,19.929390,19.929390,0
2021-07-19,19.921700,20.059099,19.900900,19.904200,19.904200,0
2021-07-20,20.041901,20.189131,19.985800,20.038099,20.038099,0
2021-07-21,20.135500,20.245159,20.099100,20.136049,20.136049,0
2021-07-22,20.147060,20.218229,20.099899,20.147141,20.147141,0
2021-07-23,20.099899,20.146280,19.992001,20.102751,20.102751,0
2021-07-26,20.049200,20.158770,19.983801,20.058300,20.058300,0
2021-07-27,20.027901,20.135851,19.934900,20.024300,20.024300,0
2021-07-28,19.966270,20.005899,19.911501,19.954100,19.954100,0
2021-07-29,19.912500,19.929380,19.809000,19.913799,19.913799,0
2021-07-30,19.860371,19.904600,19.787399,19.851400,19.851400,0
2021-08-02,19.878389,19.899260,19.793800,19.865700,19.865700,0
2021-08-03,19.888100,19.925819,19.814501,19.901699,19.901699,0
2021-08-04,19.862499,19.976471,19.807301,19.862600,19.862600,0
2021-08-05,19.960699,19.992689,19.881201,19.960400,19.960400,0
2021-08-06,19.929501,20.036180,19.893600,19.928261,19.928261,0
2021-08-09,20.081100,20.113930,19.982599,20.069799,20.069799,0
2021-08-10,20.071560,20.164860,20.037300,20.069870,20.069870,0
2021-08-11,20.070601,20.110399,19.923000,20.070499,20.070499,0
2021-08-12,19.926300,19.954519,19.866501,19.929501,19.929501,0
2021-08-13,19.951380,19.975389,19.825600,19.951380,19.951380,0
2021-08-16,19.863701,19.917200,19.835100,19.857700,19.857700,0
2021-08-17,19.894699,19.998859,19.858801,19.880100,19.880100,0
2021-08-18,19.985100,20.023970,19.938801,19.997549,19.997549,0
2021-08-19,20.029200,20.196621,20.026400,20.039040,20.039040,0
2021-08-20,20.180099,20.452209,20.131599,20.167200,20.167200,0
2021-08-23,20.377100,20.440399,20.266140,20.381500,20.381500,0
2021-08-24,20.317129,20.360830,20.238400,20.317949,20.317949,0
2021-08-25,20.202400,20.347589,20.160601,20.206100,20.206100,0
2021-08-26,20.228861,20.384501,20.211901,20.216101,20.216101,0
2021-08-27,20.369301,20.423140,20.191200,20.366501,20.366501,0
2021-08-30,20.172199,20.222700,20.105700,20.164301,20.164301,0
